start lat, start long, dest lat, dest long, dijkstra time, astar time, dijsktra node pulls,  astar node pulls, dijkstra found, astar found, index
80.1,95.22,52.74,153.18,7.58E-04,0.0011758,3,3,false,false,46
5.22,-21.42,41.22,-21.42,0.5342578,0.0011721,2573363,101,true,true,671
-8.46,-13.5,-40.5,-10.98,0.5336692,0.0048814,2573363,106,true,true,395
-5.94,-7.38,-36.54,-5.22,0.5434934,0.0050828,2573363,119,true,true,436
50.94,-34.02,14.94,-33.3,0.5322493,0.0012864,2573363,161,true,true,74
-9.54,68.22,-45.9,66.06,0.5446482,0.001281,2573363,161,true,true,269
84.06,75.06,85.86,76.5,0.5499621,0.0011997,2573363,169,true,true,479
-74.34,-152.1,-57.42,-149.94,0.537677,0.0012754,2573363,183,true,true,174
-57.78,88.38,10.62,88.38,0.5517047,0.0013368,2573363,191,true,true,442
-6.66,-164.7,37.98,-168.66,0.5404737,0.0015544,2573363,199,true,true,53
-0.9,-139.5,54.18,-138.06,0.5420167,0.0014226,2573363,206,true,true,467
-17.46,-171.54,20.7,150.3,0.5403271,0.0015397,2573363,212,true,true,867
4.14,-97.38,-27.9,-99.18,0.5351322,0.0012628,2573363,287,true,true,887
-63.9,1.62,-31.5,-3.42,0.5319636,0.0013372,2573363,310,true,true,687
-56.34,-17.46,49.5,-18.54,0.549231,0.0018525,2573363,319,true,true,404
-62.1,34.02,-63.9,36.54,0.54717,0.0012012,2573363,335,true,true,363
60.3,160.02,38.34,150.3,0.5411089,0.0012992,2573363,371,true,true,22
23.58,-124.74,-35.82,-120.78,0.5350182,0.0014149,2573363,455,true,true,985
-31.14,80.1,-40.14,72.18,0.5446419,0.0013205,2573363,499,true,true,552
77.22,147.78,81.54,151.02,0.525877,0.0057273,2573363,912,true,true,935
-21.06,-11.7,-43.38,-2.34,0.6446735,0.0016684,2573363,957,true,true,452
-7.38,-157.86,-49.14,-150.66,0.5533053,0.0018021,2573363,1084,true,true,544
-49.14,-35.1,-19.26,-30.06,0.5456198,0.0022178,2573363,1676,true,true,378
33.3,-22.5,87.66,-10.26,0.5308869,0.0023146,2573363,1965,true,true,936
-50.94,79.02,-61.02,71.82,0.5478497,0.0022674,2573363,2180,true,true,698
41.94,-171.9,64.26,-179.1,0.5311805,0.0061433,2573363,2187,true,true,87
1.98,170.46,0.54,-167.94,0.5340182,0.0018445,2573363,2605,true,true,650
-36.54,-175.86,-20.7,-167.58,0.5294887,0.0020988,2573363,2697,true,true,481
41.58,37.26,-39.42,-123.66,0.0012553,0.0017094,2797,2797,false,false,789
-45.54,-122.58,-42.3,-131.58,0.5381273,0.0056339,2573363,2836,true,true,861
-1.26,-39.78,-76.14,-29.34,0.5392444,0.0029472,2573363,3065,true,true,883
-39.06,-132.66,-19.62,-140.94,0.5374381,0.0025267,2573363,3094,true,true,754
-22.86,-1.98,-52.38,-13.5,0.5310553,0.0028105,2573363,3227,true,true,681
77.94,115.38,77.94,121.5,0.5394812,0.0019375,2573363,3232,true,true,252
40.5,-174.78,33.66,174.06,0.526397,0.0023852,2573363,3347,true,true,941
-15.3,-95.94,-35.82,-112.5,0.5456992,0.0022476,2573363,3352,true,true,6
42.66,-10.98,-51.3,-21.78,0.5812984,0.00305,2573363,3392,true,true,881
-17.46,-116.46,-51.66,-103.86,0.5387202,0.0029589,2573363,3776,true,true,809
82.62,-50.58,89.1,-58.14,0.5515725,0.0025709,2573363,3979,true,true,635
76.86,-169.02,22.5,173.34,0.5304178,0.0030426,2573363,4024,true,true,68
0.18,-118.98,-17.1,-99.18,0.5329466,0.0068657,2573363,4261,true,true,720
-12.42,155.7,16.02,158.58,0.5271113,0.00276,2573363,4447,true,true,93
13.5,177.66,18.9,-167.22,0.5390608,0.0024659,2573363,4662,true,true,216
-77.22,-179.46,76.5,-169.74,0.5272077,0.0044303,2573363,4934,true,true,696
-30.78,71.46,-9.54,64.62,0.5418227,0.0030445,2573363,5505,true,true,253
-12.06,-105.66,-48.42,-122.58,0.5365732,0.0037355,2573363,5667,true,true,602
-14.58,-34.74,-45.9,-5.94,0.5436415,0.0040149,2573363,6298,true,true,711
-13.5,170.1,34.38,-143.82,0.5281568,0.0043688,2573363,6605,true,true,960
17.46,-153.9,22.86,-135.54,0.5459476,0.0032609,2573363,7088,true,true,610
-53.46,-13.5,1.62,-9.18,0.5386702,0.0039427,2573363,7214,true,true,737
-5.58,-18.9,0.54,-40.5,0.5345649,0.0033497,2573363,7461,true,true,407
-27.9,162.54,44.1,175.14,0.5563025,0.0044722,2573363,7590,true,true,320
-3.06,-0.9,42.66,-22.5,0.5317628,0.0039168,2573363,7692,true,true,159
39.78,-135.9,-57.06,-150.66,0.5397462,0.0100293,2573363,7787,true,true,799
-7.02,-111.78,-9.54,-145.26,0.5394088,0.0037341,2573363,8357,true,true,215
12.42,-121.5,-21.78,-157.86,0.5406411,0.0047113,2573363,8458,true,true,911
-47.34,76.14,-17.1,56.34,0.5398685,0.0048126,2573363,8787,true,true,82
-7.02,-12.42,70.02,-10.98,0.5361581,0.0054706,2573363,8800,true,true,411
-25.38,90.18,-18.54,68.94,0.6061573,0.0039203,2573363,9541,true,true,312
86.58,-175.86,63.54,-176.94,0.5327148,0.0050704,2573363,9591,true,true,736
-63.54,-160.74,-17.1,-129.06,0.5348924,0.0057231,2573363,10000,true,true,340
-60.3,-64.62,-63.54,-78.66,0.5566758,0.0042656,2573363,10014,true,true,327
87.3,-152.1,30.78,-160.74,0.5455525,0.0058609,2573363,10149,true,true,272
-42.3,-121.14,-29.7,-101.7,0.5356589,0.0045724,2573363,10220,true,true,217
85.5,-28.26,84.78,-43.74,0.5470826,0.0076648,2573363,10332,true,true,521
26.1,-23.58,11.7,-46.62,0.538537,0.0075782,2573363,10526,true,true,893
-19.62,-90.9,-25.38,-113.22,0.5383096,0.0045781,2573363,10779,true,true,617
61.02,-18.18,-3.06,-6.3,0.5279973,0.0101292,2573363,11238,true,true,889
35.82,-125.82,-5.58,-81.9,0.5314901,0.0057971,2573363,11851,true,true,629
-33.66,-97.74,-19.98,-74.7,0.5441189,0.0059898,2573363,12495,true,true,943
57.42,21.06,-48.06,-12.06,0.5220749,0.0064809,2573363,12699,true,true,391
-74.7,-169.74,81.18,-157.5,0.5325597,0.008516,2573363,13120,true,true,699
36.18,-176.22,85.14,-158.58,0.5314188,0.0121448,2573363,13331,true,true,633
44.46,-158.22,7.74,-144.9,0.5303421,0.0067763,2573363,13436,true,true,208
45.9,-166.14,-54.9,175.5,0.5320848,0.0080739,2573363,13447,true,true,394
75.78,-170.46,13.14,168.3,0.5342119,0.0072169,2573363,13447,true,true,852
-64.98,114.3,-34.38,86.94,0.5437313,0.006609,2573363,13641,true,true,106
31.5,-155.7,15.66,178.74,0.5392471,0.0062094,2573363,13933,true,true,207
-10.26,-136.98,-69.66,-152.46,0.5348485,0.0086379,2573363,13979,true,true,161
-4.86,136.26,-45.54,116.82,0.5327093,0.0065994,2573363,14045,true,true,814
37.62,9.54,-20.34,-29.34,0.0030733,0.0052623,14215,14215,false,false,190
39.78,25.38,18.18,-22.14,0.0028866,0.0053802,14215,14215,false,false,723
36.18,28.26,74.7,-128.7,0.0029405,0.0055584,14215,14215,false,false,803
30.42,19.26,84.42,-66.42,0.0028818,0.0062389,14215,14215,false,false,862
-9.54,-148.86,71.82,-167.22,0.5636205,0.0094719,2573363,14403,true,true,177
-30.06,172.98,0.9,152.1,0.5277295,0.0072354,2573363,14832,true,true,221
-37.26,-138.78,13.5,-91.62,0.5331454,0.0077445,2573363,14958,true,true,278
-30.42,-15.3,-40.86,6.3,0.534189,0.0106728,2573363,15688,true,true,402
70.74,172.26,20.34,-178.74,0.5324474,0.0067294,2573363,15933,true,true,331
-28.98,-173.34,2.34,-161.1,0.5334183,0.0075099,2573363,16026,true,true,148
-21.06,-136.26,-53.1,-111.06,0.5369264,0.0085466,2573363,16355,true,true,454
54.54,-130.5,-71.1,-147.78,0.5407224,0.0109746,2573363,16862,true,true,201
1.62,-25.38,-35.82,0.18,0.5318001,0.0075789,2573363,16903,true,true,713
13.86,118.62,3.78,153.9,0.5282078,0.0067071,2573363,17201,true,true,475
-63.54,171.9,21.42,-178.74,0.5347223,0.0122524,2573363,17776,true,true,538
-47.7,-80.46,-28.62,-106.74,0.5420978,0.0076089,2573363,17836,true,true,70
-63.9,-12.42,46.26,-14.94,0.5391512,0.0099904,2573363,17935,true,true,121
63.54,-88.38,19.62,-37.26,0.5360279,0.0077411,2573363,18157,true,true,817
-20.34,-73.62,15.66,-98.46,0.5405948,0.0076436,2573363,18159,true,true,815
70.38,2.34,23.22,-42.3,0.5236262,0.0095009,2573363,18267,true,true,950
-9.9,131.22,-7.38,78.3,0.5287067,0.0074218,2573363,18710,true,true,246
8.46,95.58,4.86,-174.06,0.5329358,0.0082252,2573363,19052,true,true,937
-52.38,-33.3,-54.18,-53.46,0.5425723,0.0078434,2573363,19096,true,true,731
-21.78,75.78,-27.54,106.02,0.5390203,0.0145454,2573363,19543,true,true,929
-6.66,-142.74,58.5,-165.78,0.5452534,0.0114043,2573363,19646,true,true,628
-18.18,111.78,22.5,142.02,0.5203818,0.0090595,2573363,19914,true,true,170
-59.22,124.74,-59.94,104.22,0.5906438,0.0075574,2573363,20024,true,true,542
-38.34,-147.78,0.18,169.02,0.5378122,0.0114159,2573363,20231,true,true,902
-53.82,72.9,-7.74,44.82,0.5402902,0.0103379,2573363,20837,true,true,586
48.06,-24.66,52.38,-45.9,0.5401057,0.0085663,2573363,20895,true,true,480
-68.94,-151.02,-25.02,170.82,0.5273372,0.0143347,2573363,21017,true,true,348
-57.06,67.5,-64.98,46.26,0.5371378,0.0087303,2573363,21079,true,true,9
8.1,173.7,7.02,-95.94,0.5320736,0.0088634,2573363,21230,true,true,439
70.74,7.38,47.7,-21.42,0.5236168,0.0106247,2573363,22611,true,true,108
13.14,-124.02,-28.62,-110.7,0.5396943,0.0086812,2573363,22619,true,true,240
-60.66,-71.1,-51.3,-47.7,0.5576506,0.0093835,2573363,22810,true,true,114
-38.34,170.1,-9.18,129.42,0.533624,0.0103243,2573363,23305,true,true,755
67.14,-5.22,-58.14,1.26,0.5295902,0.0129224,2573363,23325,true,true,594
-48.42,32.22,3.06,50.22,0.5451935,0.0109505,2573363,23619,true,true,239
-12.78,-151.74,-18.18,-110.7,0.5328068,0.0083751,2573363,23657,true,true,306
-30.42,-162.9,-56.34,-135.9,0.533409,0.0121287,2573363,23744,true,true,643
27.9,-112.14,-15.66,-121.86,0.5267723,0.0094299,2573363,24151,true,true,493
-29.7,-14.94,8.1,-38.34,0.5330346,0.0108051,2573363,24196,true,true,132
79.38,-144.18,23.22,-172.26,0.5353165,0.0104468,2573363,24523,true,true,796
-61.02,-150.66,3.78,144.18,0.5353833,0.0112535,2573363,24708,true,true,885
-64.98,170.1,-6.3,-142.38,0.5370646,0.0126869,2573363,25685,true,true,317
79.38,-165.78,6.66,141.3,0.5430631,0.0126588,2573363,25836,true,true,198
14.58,141.66,17.82,-169.38,0.5275507,0.0094188,2573363,25907,true,true,888
-0.18,141.3,-47.7,136.62,0.5308575,0.0112396,2573363,25945,true,true,337
-58.86,129.78,-45.54,104.94,0.6077712,0.0107859,2573363,26320,true,true,209
81.9,169.02,12.42,-178.74,0.5330062,0.0120045,2573363,26839,true,true,710
18.9,139.14,-32.94,99.9,0.5321068,0.0123993,2573363,27291,true,true,910
17.46,-133.38,-6.3,-95.22,0.5357868,0.0109967,2573363,27799,true,true,219
55.98,-41.94,2.7,-18.9,0.5355942,0.013543,2573363,27964,true,true,112
-0.18,-4.14,53.1,-52.38,0.5437042,0.0136921,2573363,28166,true,true,408
46.62,-142.74,-15.66,-77.22,0.5423788,0.0137007,2573363,29445,true,true,510
24.66,66.42,-29.34,104.22,0.5346231,0.0125957,2573363,29634,true,true,91
-17.1,80.1,25.02,59.22,0.5484708,0.0118026,2573363,29981,true,true,146
-8.1,168.3,50.94,-163.62,0.5351396,0.0133158,2573363,30345,true,true,20
82.26,120.42,77.22,95.94,0.5357757,0.016375,2573363,30944,true,true,824
-75.78,-162.9,85.5,-148.5,0.5339434,0.0183498,2573363,31798,true,true,979
-25.38,163.26,-16.02,-154.98,0.5213568,0.0119395,2573363,32059,true,true,495
24.66,-68.94,-31.14,-27.54,0.528818,0.0142129,2573363,32264,true,true,965
-18.18,117.9,-6.66,-163.26,0.5169268,0.0121312,2573363,32530,true,true,828
-62.82,10.98,-67.86,-17.1,0.5583576,0.0126313,2573363,33025,true,true,56
-43.74,136.98,-6.66,122.22,0.5256432,0.0126822,2573363,33027,true,true,697
-48.06,86.58,1.98,50.94,0.541647,0.0151495,2573363,33243,true,true,912
10.62,178.74,-44.1,147.06,0.5419819,0.0135955,2573363,33401,true,true,124
-71.1,-121.86,-1.98,-158.94,0.5342242,0.0167998,2573363,33931,true,true,597
5.94,-86.22,5.58,128.34,0.5375406,0.0135908,2573363,34184,true,true,351
57.06,-12.78,70.38,9.54,0.5267766,0.0156125,2573363,34350,true,true,310
59.94,-167.94,41.22,-136.26,0.5220326,0.0143551,2573363,34884,true,true,524
-62.46,95.94,-1.26,57.06,0.5386133,0.0170099,2573363,35577,true,true,640
75.78,27.9,-20.34,-22.5,0.5266801,0.0158452,2573363,35957,true,true,756
-43.02,-1.26,-11.7,49.14,0.5331972,0.0149424,2573363,36268,true,true,850
-22.86,-5.22,72.18,-10.98,0.5397954,0.0171885,2573363,36312,true,true,27
-58.86,105.3,1.98,81.18,0.534805,0.0163827,2573363,36563,true,true,86
-72.54,-88.38,-49.14,-117.54,0.544672,0.0168243,2573363,36834,true,true,948
-48.78,137.34,30.06,-138.78,0.5312949,0.0183048,2573363,37007,true,true,872
-3.42,163.62,-31.5,-155.7,0.5299523,0.0152732,2573363,37488,true,true,459
-47.7,-54.18,3.06,2.34,0.5377426,0.0172996,2573363,37666,true,true,250
-36.18,163.62,-35.1,121.86,0.5260039,0.0137717,2573363,37957,true,true,870
16.02,130.5,11.34,87.3,0.5222718,0.0134869,2573363,38439,true,true,539
-18.9,-9.9,11.34,-55.62,0.540414,0.0155066,2573363,38699,true,true,688
-27.9,153.54,-29.7,108.54,0.5278926,0.014588,2573363,39408,true,true,355
-3.42,-174.06,-24.66,-133.02,0.5355101,0.0153082,2573363,39466,true,true,34
-26.82,-104.94,29.7,-149.58,0.5416132,0.0195159,2573363,39478,true,true,302
50.22,-136.98,-17.46,-79.38,0.5408695,0.01797,2573363,39569,true,true,739
-8.1,-89.82,-41.22,-131.22,0.540905,0.0206393,2573363,40511,true,true,66
-56.7,-55.62,5.58,-41.94,0.5519139,0.0188785,2573363,40511,true,true,626
-32.58,39.06,-3.78,-19.98,0.550395,0.018981,2573363,41028,true,true,48
-17.1,-149.22,40.14,-179.82,0.538441,0.0164494,2573363,41513,true,true,118
-56.34,169.38,-8.46,131.58,0.53374,0.0180294,2573363,42098,true,true,10
-53.82,-86.58,-64.98,-113.22,0.5495064,0.0170361,2573363,42272,true,true,329
76.14,-136.62,-39.78,-159.3,0.5466758,0.0180837,2573363,42572,true,true,892
-34.38,-154.26,-27.54,-111.42,0.5319696,0.0154075,2573363,42850,true,true,288
73.26,-104.22,55.26,-60.3,0.5594995,0.0154257,2573363,42955,true,true,381
-10.98,-126.18,-20.7,-76.86,0.5442647,0.0146229,2573363,43393,true,true,211
-3.78,-85.86,23.22,-130.86,0.5401788,0.0216606,2573363,44183,true,true,790
31.86,-49.14,-23.94,-7.38,0.533571,0.0198617,2573363,44461,true,true,794
-69.3,176.94,-38.34,-146.7,0.5361333,0.0192845,2573363,44824,true,true,549
79.74,156.06,-52.74,-162.18,0.5505107,0.0234312,2573363,44846,true,true,981
-16.74,139.14,30.42,-159.3,0.5277454,0.0194902,2573363,44958,true,true,38
-37.98,99.9,17.46,59.94,0.5298914,0.0218241,2573363,45223,true,true,764
-27.54,171.18,36.54,121.14,0.5310946,0.0206272,2573363,45416,true,true,608
25.38,-23.94,-74.7,-54.18,0.5336585,0.0255867,2573363,45702,true,true,218
-33.66,-160.38,-15.66,154.98,0.5342786,0.0211532,2573363,46386,true,true,450
76.86,-169.38,82.98,-144.54,0.535181,0.0171392,2573363,46459,true,true,565
10.26,-53.1,76.14,-14.58,0.532732,0.0290572,2573363,47463,true,true,783
-19.26,101.34,36.9,166.86,0.5204338,0.0204641,2573363,47632,true,true,61
21.42,149.58,-36.54,174.78,0.5328494,0.0222465,2573363,47935,true,true,482
10.62,112.14,-44.1,173.7,0.5241006,0.0257203,2573363,48329,true,true,406
83.34,87.66,84.06,54.54,0.546369,0.0158359,2573363,48659,true,true,919
-39.42,151.74,-5.94,111.06,0.5326527,0.0221506,2573363,48905,true,true,202
19.98,179.82,1.62,-129.06,0.5391229,0.0195183,2573363,49074,true,true,901
-43.74,-59.58,70.74,-64.98,0.5449946,0.0263948,2573363,50620,true,true,519
34.02,-60.66,-59.94,-28.26,0.555377,0.0264652,2573363,50811,true,true,210
-66.42,3.78,-45.9,38.7,0.5340726,0.0216194,2573363,51450,true,true,624
-56.7,2.7,10.98,-21.78,0.5388167,0.0234158,2573363,51975,true,true,383
32.94,157.5,88.38,-166.14,0.5390382,0.0336671,2573363,52103,true,true,502
26.1,174.78,-7.02,126.9,0.5368824,0.0213002,2573363,52374,true,true,71
-68.58,160.38,13.5,-176.58,0.5284212,0.029089,2573363,53105,true,true,142
40.5,-55.98,78.3,-11.7,0.53105,0.0282463,2573363,53413,true,true,765
-57.78,158.22,-52.02,-167.58,0.5396644,0.020353,2573363,53539,true,true,102
44.46,167.58,11.7,-143.46,0.533276,0.0223817,2573363,53602,true,true,485
-63.9,-79.38,-60.66,-42.66,0.5554035,0.018877,2573363,53752,true,true,849
55.98,179.82,72.54,169.02,0.5330191,0.0218562,2573363,53756,true,true,657
-39.42,45.54,-66.42,11.7,0.5469628,0.0268,2573363,53941,true,true,33
19.98,136.26,45.9,177.3,0.5314657,0.0232651,2573363,54680,true,true,461
58.86,176.94,-27.54,158.22,0.5325614,0.0239727,2573363,56089,true,true,611
-56.34,-168.3,46.62,-141.66,0.5418751,0.025581,2573363,57049,true,true,574
29.34,131.58,-48.78,118.98,0.5277005,0.0256004,2573363,57760,true,true,762
-37.62,-111.78,-15.3,-160.38,0.5468247,0.0257106,2573363,57852,true,true,672
-24.3,-86.22,-47.7,-57.06,0.5432571,0.0227823,2573363,58600,true,true,581
-52.02,174.06,20.7,129.42,0.5344328,0.0263995,2573363,58823,true,true,359
-21.78,80.1,-40.5,37.98,0.5396845,0.0231448,2573363,59945,true,true,271
83.34,-158.22,-16.02,-90.54,0.5321437,0.0284829,2573363,60101,true,true,89
23.58,-20.34,38.34,-63.9,0.5404931,0.047009,2573363,60642,true,true,903
-19.62,-85.86,0.9,-142.38,0.5369805,0.021846,2573363,60699,true,true,963
49.14,-6.66,-74.7,-52.02,0.5285902,0.0345086,2573363,60712,true,true,226
-64.62,143.82,-36.18,101.34,0.5313557,0.0283107,2573363,61058,true,true,835
-7.38,-97.74,-40.14,-144.9,0.5363972,0.0245046,2573363,61730,true,true,233
89.46,26.1,-53.82,-42.3,0.5244473,0.0308333,2573363,61988,true,true,315
-45.54,-56.34,13.5,-61.74,0.543423,0.0234844,2573363,62224,true,true,422
-4.86,-8.1,60.66,4.5,0.532636,0.0302005,2573363,62594,true,true,553
37.26,-55.62,-10.98,6.3,0.5342596,0.0279416,2573363,62819,true,true,921
60.3,177.66,28.62,129.06,0.5335376,0.0263655,2573363,63633,true,true,345
-66.06,21.06,-47.7,-17.82,0.5350131,0.0251608,2573363,63844,true,true,24
-54.9,-51.3,-58.14,-17.1,0.5513328,0.0241584,2573363,64773,true,true,396
26.82,123.66,-62.46,164.7,0.524927,0.0274571,2573363,65192,true,true,735
-53.46,-135.54,-57.06,-100.62,0.5314592,0.0239828,2573363,65280,true,true,262
-57.42,134.1,21.78,90.18,0.5378301,0.028766,2573363,65645,true,true,955
-9.18,2.34,-57.42,43.74,0.5315099,0.0301638,2573363,66069,true,true,54
81.9,62.82,77.22,25.38,0.5479594,0.0252406,2573363,66474,true,true,945
-59.22,-11.7,-63.9,27.18,0.5474087,0.0249561,2573363,67197,true,true,64
77.58,-121.14,67.14,-170.1,0.5616057,0.0243007,2573363,68462,true,true,768
-46.98,-22.5,-39.06,21.42,0.5410708,0.0252455,2573363,68541,true,true,364
11.34,87.3,-32.58,164.7,0.5318521,0.0263104,2573363,68808,true,true,961
76.86,49.5,87.3,86.94,0.5347117,0.0250747,2573363,69683,true,true,131
-37.62,136.26,30.42,-178.38,0.5266196,0.0315031,2573363,70994,true,true,423
-0.54,-139.5,-37.26,-86.58,0.5399233,0.0314353,2573363,71563,true,true,476
82.26,7.02,3.42,2.34,0.5222455,0.0353867,2573363,71622,true,true,691
62.82,-4.86,-48.42,19.26,0.5243265,0.031905,2573363,71675,true,true,35
10.98,-121.86,-66.06,-87.3,0.5464552,0.0402516,2573363,72248,true,true,969
-63.54,85.5,32.58,157.5,0.5399881,0.0334856,2573363,72455,true,true,548
13.14,152.82,-7.74,66.06,0.5349411,0.0265728,2573363,72882,true,true,47
-61.38,125.1,28.98,135.54,0.5292278,0.0316251,2573363,73071,true,true,376
-7.74,70.02,34.38,136.98,0.5392184,0.0283868,2573363,73173,true,true,595
84.06,-115.74,-41.58,-174.78,0.5560372,0.0274725,2573363,73290,true,true,977
-15.3,160.02,32.58,-138.06,0.5424437,0.0315118,2573363,73835,true,true,603
35.46,159.3,-52.38,-112.86,0.5391327,0.0357205,2573363,73924,true,true,445
37.62,130.14,14.58,-172.98,0.5361127,0.0268289,2573363,73976,true,true,277
-13.86,167.58,-9.9,-91.62,0.5296822,0.0346503,2573363,73989,true,true,31
